date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:11	431/431	---M-Z	200	added ('OK')	image/svg+xml	etag:%221af-64944c98-377a80907a198444;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://creditopopularemprestimos.com.br/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.1)
21:05:11	211640/211640	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233ab8-64936727-542986b6fa651e88;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
21:05:12	93372/93372	---M--	200	added ('OK')	font/woff2	etag:%2216cbc-64936727-e3e614cf6da7d08b;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
21:05:12	114280/114280	---M--	200	added ('OK')	font/woff	etag:%221be68-64936727-45d665d80984d3c;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
21:05:14	318907/318907	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ddbb-64936727-c24f1c416c2a1fdb;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.svg	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
21:05:14	211480/211480	---M-Z	200	added ('OK')	font/ttf	etag:%2233a18-64936727-cbf2dacc7a0fb9c7;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
21:05:21	91084/91084	---M-Z	200	added ('OK')	font/ttf	etag:%22163cc-621d219c-c6f77759ba664da8;gz%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Black.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Black.ttf	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:05:21	92000/92000	---M-Z	200	added ('OK')	font/ttf	etag:%2216760-621d21c2-419e3d97ad9f2c19;gz%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Bold.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Bold.ttf	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:05:22	89544/89544	---M-Z	200	added ('OK')	font/ttf	etag:%2215dc8-621d21e6-dc81387d8954aa3b;gz%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Medium.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Medium.ttf	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:05:22	89508/89508	---M-Z	200	added ('OK')	font/ttf	etag:%2215da4-621d2200-71c126ddee3ecc10;gz%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Light.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-Light.ttf	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:05:25	88932/88932	---M-Z	200	added ('OK')	font/ttf	etag:%2215b64-621d221c-c6d8dfe0e3e82130;gz%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-ExtraLight.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/Tall-Chai-Brahma-ExtraLight.ttf	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:05:26	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-64936728-52acf211932f9d80;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:26	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64936728-606eb5c04e754f9;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:26	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-64936728-606eb5c04e754f9;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:27	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-64936728-73e44546b1325bc;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:27	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-64936728-106972f8b23c8e35;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:27	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-64936728-743a119f9652210d;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:28	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-64936728-106972f8b23c8e35;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:28	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-64936728-776f1cb2fe76cfbf;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:28	202744/202744	---M-Z	200	added ('OK')	font/ttf	etag:%22317f8-64936728-d2b2e92a054cb42a;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
21:05:28	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-64936728-1092a11b468e3aff;;;%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:28	134040/134040	---M-Z	200	added ('OK')	font/ttf	etag:%2220b98-64936728-3080129234fac09a;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:29	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-64936728-810853e7f715ac17;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
21:05:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:05:29%20GMT	https://creditopopularemprestimos.com.br/a	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/a	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:31	70023/70023	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2000:05:31%20GMT	https://creditopopularemprestimos.com.br/POST	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/POST	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:33	70023/70023	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2000:05:33%20GMT	https://creditopopularemprestimos.com.br/b.resolvedLink	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:33	70023/70023	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2000:05:33%20GMT	https://creditopopularemprestimos.com.br/schema.org/	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:05:33%20GMT	https://creditopopularemprestimos.com.br/a	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/a	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:35	70023/70023	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2000:05:35%20GMT	https://creditopopularemprestimos.com.br/signals/iwl.js	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
21:05:35	91448/91448	---M-Z	200	added ('OK')	text/css	etag:%2216538-64d64a97-9c0ca21de2a36140;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-558.css?ver=1691765399	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-5585cfb.css	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:36	44650/44650	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:05:37%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/pages/558	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/pages/558.json	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:37	2258/2258	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:05:37%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fagencias%2F	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed8971.json	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:05:37%20GMT	https://creditopopularemprestimos.com.br/?p=558	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index193e.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:39	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2000:05:39%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fagencias%2F&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedc35b	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:41	94279/94279	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:41%20GMT	https://creditopopularemprestimos.com.br/anicuns	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/anicuns.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:42	94344/94344	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:42%20GMT	https://creditopopularemprestimos.com.br/caldas-novas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/caldas-novas.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:44	94253/94253	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:44%20GMT	https://creditopopularemprestimos.com.br/ceres	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/ceres.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:46	94274/94274	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:46%20GMT	https://creditopopularemprestimos.com.br/crixas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/crixas.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:48	94311/94311	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:48%20GMT	https://creditopopularemprestimos.com.br/goiatuba	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/goiatuba.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:50	94292/94292	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:50%20GMT	https://creditopopularemprestimos.com.br/goianesia	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/goianesia.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:52	94284/94284	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:51%20GMT	https://creditopopularemprestimos.com.br/goias	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/goias.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:53	94330/94330	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:53%20GMT	https://creditopopularemprestimos.com.br/inhumas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/inhumas.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:55	94341/94341	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:55%20GMT	https://creditopopularemprestimos.com.br/itaberai	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/itaberai.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:57	94298/94298	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:57%20GMT	https://creditopopularemprestimos.com.br/itapuranga	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/itapuranga.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:05:59	94309/94309	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:05:59%20GMT	https://creditopopularemprestimos.com.br/itaucu	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/itaucu.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:01	94306/94306	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:01%20GMT	https://creditopopularemprestimos.com.br/jaragua	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/jaragua.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:03	94281/94281	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:03%20GMT	https://creditopopularemprestimos.com.br/jatai	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/jatai.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:05	94277/94277	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:05%20GMT	https://creditopopularemprestimos.com.br/minacu	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/minacu.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:07	94333/94333	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:07%20GMT	https://creditopopularemprestimos.com.br/mineiros	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/mineiros.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:08	94298/94298	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:08%20GMT	https://creditopopularemprestimos.com.br/morrinhos	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/morrinhos.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:10	94328/94328	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:10%20GMT	https://creditopopularemprestimos.com.br/mozarlandia	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/mozarlandia.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:12	94330/94330	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:12%20GMT	https://creditopopularemprestimos.com.br/niquelandia	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/niquelandia.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:14	94348/94348	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:14%20GMT	https://creditopopularemprestimos.com.br/quirinopolis	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/quirinopolis.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:16	94450/94450	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:16%20GMT	https://creditopopularemprestimos.com.br/sao-luis-de-montes-belos	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/sao-luis-de-montes-belos.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:18	94398/94398	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:18%20GMT	https://creditopopularemprestimos.com.br/sao-miguel-do-araguaia	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/sao-miguel-do-araguaia.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:20	94347/94347	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:20%20GMT	https://creditopopularemprestimos.com.br/trindade	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/trindade.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:22	94283/94283	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Apr%202024%2000:06:22%20GMT	https://creditopopularemprestimos.com.br/uruacu	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/uruacu.html	(from https://creditopopularemprestimos.com.br/agencias/)
21:06:22	26021/26021	---M-Z	200	added ('OK')	text/css	etag:%2265a5-64bfd1fd-8214f30335f46404;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-989.css?ver=1690292733	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-989619e.css	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:22	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-64936727-39b59730befe7de8;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:23	28374/28374	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:23%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/pages/989	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/pages/989.json	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:24	2298/2298	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:24%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Frepresentante-legal%2F	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed4159.json	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:24%20GMT	https://creditopopularemprestimos.com.br/?p=989	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index6dad.html	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:25	2455/2455	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:25%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Frepresentante-legal%2F&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed3e6b	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:26%20GMT	https://creditopopularemprestimos.com.br/representante-legal	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/representante-legal	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:27	98541/98541	---M--	200	added ('OK')	image/jpeg	etag:%22180ed-636d4a84-338ec2cb3827c37b;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2022/11/banner-01-837x1024.jpg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/11/banner-01-837x1024.jpg	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:27	75075/75075	---M--	200	added ('OK')	image/jpeg	etag:%2212543-636d4b36-910a5ad3e15c8bc;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2022/11/banner-03-816x1024.jpg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/11/banner-03-816x1024.jpg	(from https://creditopopularemprestimos.com.br/representante-legal/)
21:06:27	4804/4804	---M-Z	200	added ('OK')	text/css	etag:%2212c4-64bffba0-336f377e5b7a4093;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-171.css?ver=1690303392	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-171e23f.css	(from https://creditopopularemprestimos.com.br/sobre-nos/)
21:06:28	7712/7712	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:28%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/pages/171	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/pages/171.json	(from https://creditopopularemprestimos.com.br/sobre-nos/)
21:06:29	2263/2263	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:29%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fsobre-nos%2F	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed0bcc.json	(from https://creditopopularemprestimos.com.br/sobre-nos/)
21:06:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:29%20GMT	https://creditopopularemprestimos.com.br/?p=171	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/indexa828.html	(from https://creditopopularemprestimos.com.br/sobre-nos/)
